Rating,ID,Title,Title Slug,Difficulty,premium,status
1353.629677812,1758,Minimum Changes To Make Alternating Binary String,minimum-changes-to-make-alternating-binary-string,Easy,False,
1352.7250049956,848,Shifting Letters,shifting-letters,Medium,False,
1352.1791099256,1995,Count Special Quadruplets,count-special-quadruplets,Easy,False,
1351.6909336495,2895,Minimum Processing Time,minimum-processing-time,Medium,False,
1351.4184681108,1513,Number of Substrings With Only 1s,number-of-substrings-with-only-1s,Medium,False,
1350.6048768377,2053,Kth Distinct String in an Array,kth-distinct-string-in-an-array,Easy,False,
1350.5883729249,2578,Split With Minimum Sum,split-with-minimum-sum,Easy,False,
1348.670191438,1100,Find K-Length Substrings With No Repeated Characters,find-k-length-substrings-with-no-repeated-characters,Medium,True,
1348.577010609,2609,Find the Longest Balanced Substring of a Binary String,find-the-longest-balanced-substring-of-a-binary-string,Easy,False,
1348.0079390256,1029,Two City Scheduling,two-city-scheduling,Medium,False,
1347.8521638635,2390,Removing Stars From a String,removing-stars-from-a-string,Medium,False,
1347.5885281778,2937,Make Three Strings Equal,make-three-strings-equal,Easy,False,
1347.2146542772,2829,Determine the Minimum Sum of a k-avoiding Array,determine-the-minimum-sum-of-a-k-avoiding-array,Medium,False,
1346.9594471871,2284,Sender With Largest Word Count,sender-with-largest-word-count,Medium,False,
1346.3556309143,2027,Minimum Moves to Convert String,minimum-moves-to-convert-string,Easy,False,
1345.737168609,1679,Max Number of K-Sum Pairs,max-number-of-k-sum-pairs,Medium,False,
1344.226133202,1544,Make The String Great,make-the-string-great,Easy,False,
1343.628913055,1395,Count Number of Teams,count-number-of-teams,Medium,False,
1341.8397242604,1796,Second Largest Digit in a String,second-largest-digit-in-a-string,Easy,False,
1341.5076441361,784,Letter Case Permutation,letter-case-permutation,Medium,False,
1341.3713970313,2023,Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,Medium,False,
1341.2659819842,859,Buddy Strings,buddy-strings,Easy,False,
1341.0476642293,1399,Count Largest Group,count-largest-group,Easy,False,
1340.5559417151,976,Largest Perimeter Triangle,largest-perimeter-triangle,Easy,False,
1338.8322315568,970,Powerful Integers,powerful-integers,Medium,False,
1337.8472367494,933,Number of Recent Calls,number-of-recent-calls,Easy,False,
1337.7302269037,3127,Make a Square with the Same Color,make-a-square-with-the-same-color,Easy,False,
1337.6115578703,2161,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,Medium,False,
1337.3722299775,1260,Shift 2D Grid,shift-2d-grid,Easy,False,
1336.9494482313,1275,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,Easy,False,
1336.7830451625,2587,Rearrange Array to Maximize Prefix Score,rearrange-array-to-maximize-prefix-score,Medium,False,
1335.4613368501,2506,Count Pairs Of Similar Strings,count-pairs-of-similar-strings,Easy,False,
1335.0295688697,938,Range Sum of BST,range-sum-of-bst,Easy,False,
1334.5718985411,1409,Queries on a Permutation With Key,queries-on-a-permutation-with-key,Medium,False,
1334.5708444649,2126,Destroying Asteroids,destroying-asteroids,Medium,False,
1334.0564009231,888,Fair Candy Swap,fair-candy-swap,Easy,False,
1334.0516779626,2270,Number of Ways to Split Array,number-of-ways-to-split-array,Medium,False,
1333.3138174157,1805,Number of Different Integers in a String,number-of-different-integers-in-a-string,Easy,False,
1333.2008827592,2554,Maximum Number of Integers to Choose From a Range I,maximum-number-of-integers-to-choose-from-a-range-i,Medium,False,
1333.192050397,2181,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,Medium,False,
1333.0179956774,2679,Sum in a Matrix,sum-in-a-matrix,Medium,False,
1332.622596763,1128,Number of Equivalent Domino Pairs,number-of-equivalent-domino-pairs,Easy,False,
1332.6187879411,2274,Maximum Consecutive Floors Without Special Floors,maximum-consecutive-floors-without-special-floors,Medium,False,
1332.4653491345,1471,The k Strongest Values in an Array,the-k-strongest-values-in-an-array,Medium,False,
1331.5287857686,2259,Remove Digit From Number to Maximize Result,remove-digit-from-number-to-maximize-result,Easy,False,
1331.3935128035,2373,Largest Local Values in a Matrix,largest-local-values-in-a-matrix,Easy,False,
1330.918577828,1347,Minimum Number of Steps to Make Two Strings Anagram,minimum-number-of-steps-to-make-two-strings-anagram,Medium,False,
1329.4732452623,3090,Maximum Length Substring With Two Occurrences,maximum-length-substring-with-two-occurrences,Easy,False,
1328.7281033317,1324,Print Words Vertically,print-words-vertically,Medium,False,
1328.5499677186,2396,Strictly Palindromic Number,strictly-palindromic-number,Medium,False,
1328.513147726,1812,Determine Color of a Chessboard Square,determine-color-of-a-chessboard-square,Easy,False,
1327.0282989915,1086,High Five,high-five,Easy,True,
1326.4047670018,1476,Subrectangle Queries,subrectangle-queries,Medium,False,
1325.805380292,3075,Maximize Happiness of Selected Children,maximize-happiness-of-selected-children,Medium,False,
1325.3607218257,2073,Time Needed to Buy Tickets,time-needed-to-buy-tickets,Easy,False,
1324.5696223867,1344,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,Medium,False,
1324.5320836804,1752,Check if Array Is Sorted and Rotated,check-if-array-is-sorted-and-rotated,Easy,False,
1324.3520304377,2095,Delete the Middle Node of a Linked List,delete-the-middle-node-of-a-linked-list,Medium,False,
1324.2140587436,3014,Minimum Number of Pushes to Type Word I,minimum-number-of-pushes-to-type-word-i,Easy,False,
1324.1757200103,1603,Design Parking System,design-parking-system,Easy,False,
1324.1714505166,2660,Determine the Winner of a Bowling Game,determine-the-winner-of-a-bowling-game,Easy,False,
1323.8236471852,1925,Count Square Sum Triples,count-square-sum-triples,Easy,False,
1323.7856529722,3084,Count Substrings Starting and Ending with Given Character,count-substrings-starting-and-ending-with-given-character,Medium,False,
1323.1893756783,2491,Divide Players Into Teams of Equal Skill,divide-players-into-teams-of-equal-skill,Medium,False,
1322.8302750313,1614,Maximum Nesting Depth of the Parentheses,maximum-nesting-depth-of-the-parentheses,Easy,False,
1322.5926536743,1936,Add Minimum Number of Rungs,add-minimum-number-of-rungs,Medium,False,
1322.3886921778,2446,Determine if Two Events Have Conflict,determine-if-two-events-have-conflict,Easy,False,
1321.9346201204,1694,Reformat Phone Number,reformat-phone-number,Easy,False,
1321.2748903388,1582,Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,Easy,False,
1320.6485731562,2079,Watering Plants,watering-plants,Medium,False,
1317.9521104466,999,Available Captures for Rook,available-captures-for-rook,Easy,False,
1317.9207508583,2130,Maximum Twin Sum of a Linked List,maximum-twin-sum-of-a-linked-list,Medium,False,
1317.4638832497,1313,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,Easy,False,
1317.2976846981,2221,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,Medium,False,
1317.1729927899,1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,Medium,False,
1316.2046992429,2225,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,Medium,False,
1315.8569286597,2348,Number of Zero-Filled Subarrays,number-of-zero-filled-subarrays,Medium,False,
1315.4085759361,1180,Count Substrings with Only One Distinct Letter,count-substrings-with-only-one-distinct-letter,Easy,True,
1315.3715333947,1629,Slowest Key,slowest-key,Easy,False,
1315.1890809249,2109,Adding Spaces to a String,adding-spaces-to-a-string,Medium,False,
1314.8600143277,1827,Minimum Operations to Make the Array Increasing,minimum-operations-to-make-the-array-increasing,Easy,False,
1314.3600610974,2640,Find the Score of All Prefixes of an Array,find-the-score-of-all-prefixes-of-an-array,Medium,False,
1314.2912238536,2160,Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,Easy,False,
1311.9656823665,3163,String Compression III,string-compression-iii,Medium,False,
1311.3495317884,1021,Remove Outermost Parentheses,remove-outermost-parentheses,Easy,False,
1310.9129840277,2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,Medium,False,
1309.8100518373,1710,Maximum Units on a Truck,maximum-units-on-a-truck,Easy,False,
1309.7266159448,2500,Delete Greatest Value in Each Row,delete-greatest-value-in-each-row,Easy,False,
1309.3113721825,1451,Rearrange Words in a Sentence,rearrange-words-in-a-sentence,Medium,False,
1309.1422268153,1897,Redistribute Characters to Make All Strings Equal,redistribute-characters-to-make-all-strings-equal,Easy,False,
1308.9617729374,2342,Max Sum of a Pair With Equal Sum of Digits,max-sum-of-a-pair-with-equal-sum-of-digits,Medium,False,
1308.948547975,2264,Largest 3-Same-Digit Number in String,largest-3-same-digit-number-in-string,Easy,False,
1307.9800903088,1064,Fixed Point,fixed-point,Easy,True,
1307.5663523368,804,Unique Morse Code Words,unique-morse-code-words,Easy,False,
1307.4608905199,2085,Count Common Words With One Occurrence,count-common-words-with-one-occurrence,Easy,False,
1307.3797385769,1893,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,Easy,False,
1307.3265298181,2022,Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,Easy,False,
1307.2991245272,868,Binary Gap,binary-gap,Easy,False,
1306.2821637677,1984,Minimum Difference Between Highest and Lowest of K Scores,minimum-difference-between-highest-and-lowest-of-k-scores,Easy,False,
1304.1180812515,2657,Find the Prefix Common Array of Two Arrays,find-the-prefix-common-array-of-two-arrays,Medium,False,
1303.7347742929,2697,Lexicographically Smallest Palindrome,lexicographically-smallest-palindrome,Easy,False,
1303.5594588137,2331,Evaluate Boolean Binary Tree,evaluate-boolean-binary-tree,Easy,False,
1303.3201984827,783,Minimum Distance Between BST Nodes,minimum-distance-between-bst-nodes,Easy,False,
1303.022570497,1338,Reduce Array Size to The Half,reduce-array-size-to-the-half,Medium,False,
1303.0179795942,1051,Height Checker,height-checker,Easy,False,
1303.0117274575,3142,Check if Grid Satisfies Conditions,check-if-grid-satisfies-conditions,Easy,False,
1302.7005460171,1266,Minimum Time Visiting All Points,minimum-time-visiting-all-points,Easy,False,
1302.6469071738,1991,Find the Middle Index in Array,find-the-middle-index-in-array,Easy,False,
1301.9432665133,2243,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,Easy,False,
1301.9276849391,2740,Find the Value of the Partition,find-the-value-of-the-partition,Medium,False,
1301.4167433184,2525,Categorize Box According to Criteria,categorize-box-according-to-criteria,Easy,False,
1301.4117757184,806,Number of Lines To Write String,number-of-lines-to-write-string,Easy,False,
1301.4027057843,1646,Get Maximum in Generated Array,get-maximum-in-generated-array,Easy,False,
1301.381757401,1877,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,Medium,False,
1301.1576743638,2748,Number of Beautiful Pairs,number-of-beautiful-pairs,Easy,False,
1300.9041426403,1844,Replace All Digits with Characters,replace-all-digits-with-characters,Easy,False,
1300.8009461582,1790,Check if One String Swap Can Make Strings Equal,check-if-one-string-swap-can-make-strings-equal,Easy,False,
1299.8393735643,2287,Rearrange Characters to Make Target String,rearrange-characters-to-make-target-string,Easy,False,
1299.6035132992,953,Verifying an Alien Dictionary,verifying-an-alien-dictionary,Easy,False,
1298.5921473119,908,Smallest Range I,smallest-range-i,Easy,False,
1297.5338328524,819,Most Common Word,most-common-word,Easy,False,
1297.4179875409,2913,Subarrays Distinct Element Sum of Squares I,subarrays-distinct-element-sum-of-squares-i,Easy,False,
1297.3006230632,1598,Crawler Log Folder,crawler-log-folder,Easy,False,
1295.8868965907,2224,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,Easy,False,
1295.75504698,2717,Semi-Ordered Permutation,semi-ordered-permutation,Easy,False,
1295.4970938463,1539,Kth Missing Positive Number,kth-missing-positive-number,Easy,False,
1295.0947625986,2815,Max Pair Sum in an Array,max-pair-sum-in-an-array,Easy,False,
1294.7724244077,1769,Minimum Number of Operations to Move All Balls to Each Box,minimum-number-of-operations-to-move-all-balls-to-each-box,Medium,False,
1294.5800368625,2273,Find Resultant Array After Removing Anagrams,find-resultant-array-after-removing-anagrams,Easy,False,
1294.5297034757,1716,Calculate Money in Leetcode Bank,calculate-money-in-leetcode-bank,Easy,False,
1294.4633357092,3115,Maximum Prime Difference,maximum-prime-difference,Medium,False,
1294.2819324126,2833,Furthest Point From Origin,furthest-point-from-origin,Easy,False,
1294.0257382852,2545,Sort the Students by Their Kth Score,sort-the-students-by-their-kth-score,Medium,False,
1293.4904281819,1551,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,Medium,False,
1292.8993325204,2496,Maximum Value of a String in an Array,maximum-value-of-a-string-in-an-array,Easy,False,
1291.744935731,3010,Divide an Array Into Subarrays With Minimum Cost I,divide-an-array-into-subarrays-with-minimum-cost-i,Easy,False,
1290.8522792868,3114,Latest Time You Can Obtain After Replacing Characters,latest-time-you-can-obtain-after-replacing-characters,Easy,False,
1290.0361853035,1859,Sorting the Sentence,sorting-the-sentence,Easy,False,
1289.945159062,2428,Maximum Sum of an Hourglass,maximum-sum-of-an-hourglass,Medium,False,
1289.1912178611,2190,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,Easy,False,
1288.5621697906,1684,Count the Number of Consistent Strings,count-the-number-of-consistent-strings,Easy,False,
1288.1970048184,1403,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,Easy,False,
1287.9002757199,993,Cousins in Binary Tree,cousins-in-binary-tree,Easy,False,
1287.8970301681,872,Leaf-Similar Trees,leaf-similar-trees,Easy,False,
1287.1053917452,1103,Distribute Candies to People,distribute-candies-to-people,Easy,False,
1286.7934718934,1791,Find Center of Star Graph,find-center-of-star-graph,Easy,False,
1286.3841359213,2352,Equal Row and Column Pairs,equal-row-and-column-pairs,Medium,False,
1286.3167937403,1047,Remove All Adjacent Duplicates In String,remove-all-adjacent-duplicates-in-string,Easy,False,
1285.9726675488,1381,Design a Stack With Increment Operation,design-a-stack-with-increment-operation,Medium,False,
1285.7282180721,860,Lemonade Change,lemonade-change,Easy,False,
1285.1547123119,2839,Check if Strings Can be Made Equal With Operations I,check-if-strings-can-be-made-equal-with-operations-i,Easy,False,
1284.4514662456,1720,Decode XORed Array,decode-xored-array,Easy,False,
1284.3625733813,1481,Least Number of Unique Integers after K Removals,least-number-of-unique-integers-after-k-removals,Medium,False,
1283.6412252736,2303,Calculate Amount Paid in Taxes,calculate-amount-paid-in-taxes,Easy,False,
1283.51021448,1507,Reformat Date,reformat-date,Easy,False,
1283.4980318021,1252,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,Easy,False,
1282.5186784876,2639,Find the Width of Columns of a Grid,find-the-width-of-columns-of-a-grid,Easy,False,
1282.4111853142,1837,Sum of Digits in Base K,sum-of-digits-in-base-k,Easy,False,
1282.3870247003,2696,Minimum String Length After Removing Substrings,minimum-string-length-after-removing-substrings,Easy,False,
1282.1502428906,2220,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,Easy,False,
1281.9771427903,1624,Largest Substring Between Two Equal Characters,largest-substring-between-two-equal-characters,Easy,False,
1281.0889272532,2570,Merge Two 2D Arrays by Summing Values,merge-two-2d-arrays-by-summing-values,Easy,False,
1280.2941647587,1572,Matrix Diagonal Sum,matrix-diagonal-sum,Easy,False,
1280.2203734882,2125,Number of Laser Beams in a Bank,number-of-laser-beams-in-a-bank,Medium,False,
1279.7894769956,2269,Find the K-Beauty of a Number,find-the-k-beauty-of-a-number,Easy,False,
1279.7669712099,1002,Find Common Characters,find-common-characters,Easy,False,
1279.3383966145,1534,Count Good Triplets,count-good-triplets,Easy,False,
1279.0301521682,2807,Insert Greatest Common Divisors in Linked List,insert-greatest-common-divisors-in-linked-list,Medium,False,
1278.0092842613,2582,Pass the Pillow,pass-the-pillow,Easy,False,
1277.9987709491,1742,Maximum Number of Balls in a Box,maximum-number-of-balls-in-a-box,Easy,False,
1277.8260125315,1317,Convert Integer to the Sum of Two No-Zero Integers,convert-integer-to-the-sum-of-two-no-zero-integers,Easy,False,
1276.7817742915,2558,Take Gifts From the Richest Pile,take-gifts-from-the-richest-pile,Easy,False,
1275.6108152653,2150,Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,Medium,False,
1274.881752217,2129,Capitalize the Title,capitalize-the-title,Easy,False,
1274.7596170193,1078,Occurrences After Bigram,occurrences-after-bigram,Easy,False,
1274.6742564805,1005,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,Easy,False,
1273.0588534723,2068,Check Whether Two Strings are Almost Equivalent,check-whether-two-strings-are-almost-equivalent,Easy,False,
1273.046473797,2138,Divide a String Into Groups of Size k,divide-a-string-into-groups-of-size-k,Easy,False,
1272.3340330895,2869,Minimum Operations to Collect Elements,minimum-operations-to-collect-elements,Easy,False,
1271.7726574892,2006,Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,Easy,False,
1271.7055549365,824,Goat Latin,goat-latin,Easy,False,
1271.3776510163,1556,Thousand Separator,thousand-separator,Easy,False,
1271.3313760514,925,Long Pressed Name,long-pressed-name,Easy,False,
1270.6712381632,2363,Merge Similar Items,merge-similar-items,Easy,False,
1270.0775640451,2873,Maximum Value of an Ordered Triplet I,maximum-value-of-an-ordered-triplet-i,Easy,False,
1269.8118442786,2843,  Count Symmetric Integers,count-symmetric-integers,Easy,False,
1269.7567553523,2032,Two Out of Three,two-out-of-three,Easy,False,
1268.5768566953,1447,Simplified Fractions,simplified-fractions,Medium,False,
1268.0287696194,2325,Decode the Message,decode-the-message,Easy,False,
1267.223591366,1282,Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,Medium,False,
1266.7001363197,2432,The Employee That Worked on the Longest Task,the-employee-that-worked-on-the-longest-task,Easy,False,
1266.5231114343,2670,Find the Distinct Difference Array,find-the-distinct-difference-array,Easy,False,
1266.5014127879,2785,Sort Vowels in a String,sort-vowels-in-a-string,Medium,False,
1266.341468955,2200,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,Easy,False,
1266.3368046515,821,Shortest Distance to a Character,shortest-distance-to-a-character,Easy,False,
1265.8320564115,2549,Count Distinct Numbers on Board,count-distinct-numbers-on-board,Easy,False,
1264.4836883082,1736,Latest Time by Replacing Hidden Digits,latest-time-by-replacing-hidden-digits,Easy,False,
1264.4778916192,2248,Intersection of Multiple Arrays,intersection-of-multiple-arrays,Easy,False,
1264.2868345638,2133,Check if Every Row and Column Contains All Numbers,check-if-every-row-and-column-contains-all-numbers,Easy,False,
1263.2728668041,1456,Maximum Number of Vowels in a Substring of Given Length,maximum-number-of-vowels-in-a-substring-of-given-length,Medium,False,
1262.938740364,2490,Circular Sentence,circular-sentence,Easy,False,
1262.9248376352,3159,Find Occurrences of an Element in an Array,find-occurrences-of-an-element-in-an-array,Medium,False,
1262.5890311992,1089,Duplicate Zeros,duplicate-zeros,Easy,False,
1262.100652797,2739,Total Distance Traveled,total-distance-traveled,Easy,False,
1260.9112824221,2144,Minimum Cost of Buying Candies With Discount,minimum-cost-of-buying-candies-with-discount,Easy,False,
1260.870208308,2255,Count Prefixes of a Given String,count-prefixes-of-a-given-string,Easy,False,
1260.8697515006,2520,Count the Digits That Divide a Number,count-the-digits-that-divide-a-number,Easy,False,
1260.1755576607,1305,All Elements in Two Binary Search Trees,all-elements-in-two-binary-search-trees,Medium,False,
1259.949137745,2562,Find the Array Concatenation Value,find-the-array-concatenation-value,Easy,False,
1259.5707438932,1779,Find Nearest Point That Has the Same X or Y Coordinate,find-nearest-point-that-has-the-same-x-or-y-coordinate,Easy,False,
1259.409726189,884,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,Easy,False,
1259.3406231708,2404,Most Frequent Even Element,most-frequent-even-element,Easy,False,
1259.1979660519,1213,Intersection of Three Sorted Arrays,intersection-of-three-sorted-arrays,Easy,True,
1258.8401788462,867,Transpose Matrix,transpose-matrix,Easy,False,
1258.6719675401,896,Monotonic Array,monotonic-array,Easy,False,
1257.8344655358,2644,Find the Maximum Divisibility Score,find-the-maximum-divisibility-score,Easy,False,
1257.7670945029,2103,Rings and Rods,rings-and-rods,Easy,False,
1257.7082143289,1356,Sort Integers by The Number of 1 Bits,sort-integers-by-the-number-of-1-bits,Easy,False,
1257.679633165,1309,Decrypt String from Alphabet to Integer Mapping,decrypt-string-from-alphabet-to-integer-mapping,Easy,False,
1257.323514611,2114,Maximum Number of Words Found in Sentences,maximum-number-of-words-found-in-sentences,Easy,False,
1257.264923599,2042,Check if Numbers Are Ascending in a Sentence,check-if-numbers-are-ascending-in-a-sentence,Easy,False,
1257.1556875655,2177,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,Medium,False,
1257.1166915286,2180,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,Easy,False,
1256.6807087287,1732,Find the Highest Altitude,find-the-highest-altitude,Easy,False,
1256.4891142083,1085,Sum of Digits in the Minimum Number,sum-of-digits-in-the-minimum-number,Easy,True,
1256.0514740971,2239,Find Closest Number to Zero,find-closest-number-to-zero,Easy,False,
1255.9002796024,1037,Valid Boomerang,valid-boomerang,Easy,False,
1255.5461825223,2475,Number of Unequal Triplets in Array,number-of-unequal-triplets-in-array,Easy,False,
1255.54117313,3178,Find the Child Who Has the Ball After K Seconds,find-the-child-who-has-the-ball-after-k-seconds,Easy,False,
1255.1762583835,3174,Clear Digits,clear-digits,Easy,False,
1254.8626139269,1945,Sum of Digits of String After Convert,sum-of-digits-of-string-after-convert,Easy,False,
1253.5161450678,2908,Minimum Sum of Mountain Triplets I,minimum-sum-of-mountain-triplets-i,Easy,False,
1253.4847783954,2283,Check if Number Has Equal Digit Count and Digit Value,check-if-number-has-equal-digit-count-and-digit-value,Easy,False,
1253.1463945043,2194,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,Easy,False,
1253.1107481745,2186,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,Medium,False,
1252.8406166148,2164,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,Easy,False,
1252.7479413966,1833,Maximum Ice Cream Bars,maximum-ice-cream-bars,Medium,False,
1251.822378691,830,Positions of Large Groups,positions-of-large-groups,Easy,False,
1250.8974254752,2315,Count Asterisks,count-asterisks,Easy,False,
1250.0975318308,2465,Number of Distinct Averages,number-of-distinct-averages,Easy,False,
1249.9947800752,1150,Check If a Number Is Majority Element in a Sorted Array,check-if-a-number-is-majority-element-in-a-sorted-array,Easy,True,
1249.9086403595,1161,Maximum Level Sum of a Binary Tree,maximum-level-sum-of-a-binary-tree,Medium,False,
1249.8425270142,2395,Find Subarrays With Equal Sum,find-subarrays-with-equal-sum,Easy,False,
1249.7770522505,3000,Maximum Area of Longest Diagonal Rectangle,maximum-area-of-longest-diagonal-rectangle,Easy,False,
1249.7515196656,2540,Minimum Common Value,minimum-common-value,Easy,False,
1249.6592240732,3136,Valid Word,valid-word,Easy,False,
1249.4294341104,766,Toeplitz Matrix,toeplitz-matrix,Easy,False,
1249.2572200035,2279,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,Medium,False,
1248.8547072235,1903,Largest Odd Number in String,largest-odd-number-in-string,Easy,False,
1248.8026990632,1196,How Many Apples Can You Put into the Basket,how-many-apples-can-you-put-into-the-basket,Easy,True,
1248.7224675206,1876,Substrings of Size Three with Distinct Characters,substrings-of-size-three-with-distinct-characters,Easy,False,
1247.3198836387,1232,Check If It Is a Straight Line,check-if-it-is-a-straight-line,Easy,False,
1246.3593898992,2932,Maximum Strong Pair XOR I,maximum-strong-pair-xor-i,Easy,False,
1246.0341186297,2481,Minimum Cuts to Divide a Circle,minimum-cuts-to-divide-a-circle,Easy,False,
1246.0141927368,2016,Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,Easy,False,
1245.2999833877,1518,Water Bottles,water-bottles,Easy,False,
1245.2741257148,1099,Two Sum Less Than K,two-sum-less-than-k,Easy,True,
1244.8064626533,2965,Find Missing and Repeated Values,find-missing-and-repeated-values,Easy,False,
1244.317367883,1228,Missing Number In Arithmetic Progression,missing-number-in-arithmetic-progression,Easy,True,
1243.6250741657,2399,Check Distances Between Same Letters,check-distances-between-same-letters,Easy,False,
1243.1009943284,832,Flipping an Image,flipping-an-image,Easy,False,
1242.9383307344,2716,Minimize String Length,minimize-string-length,Easy,False,
1242.8939284628,2309,Greatest English Letter in Upper and Lower Case,greatest-english-letter-in-upper-and-lower-case,Easy,False,
1242.6172898768,1941,Check if All Characters Have Equal Number of Occurrences,check-if-all-characters-have-equal-number-of-occurrences,Easy,False,
1242.4710735813,921,Minimum Add to Make Parentheses Valid,minimum-add-to-make-parentheses-valid,Medium,False,
1241.9262857175,1417,Reformat The String,reformat-the-string,Easy,False,
1241.5775825621,2605,Form Smallest Number From Two Digit Arrays,form-smallest-number-from-two-digit-arrays,Easy,False,
1241.5645130241,2347,Best Poker Hand,best-poker-hand,Easy,False,
1241.5396695569,2299,Strong Password Checker II,strong-password-checker-ii,Easy,False,
1241.0825147417,2293,Min Max Game,min-max-game,Easy,False,
1240.829758176,2078,Two Furthest Houses With Different Colors,two-furthest-houses-with-different-colors,Easy,False,
1239.1621762681,2788,Split Strings by Separator,split-strings-by-separator,Easy,False,
1237.7565585875,1422,Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,Easy,False,
1237.693464609,2864,Maximum Odd Binary Number,maximum-odd-binary-number,Easy,False,
1235.9216009709,2149,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,Medium,False,
1235.8413685224,2154,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,Easy,False,
1235.6484230513,2923,Find Champion I,find-champion-i,Easy,False,
1235.6114196155,1816,Truncate Sentence,truncate-sentence,Easy,False,
1234.8049089605,1385,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,Easy,False,
1234.7692637513,989,Add to Array-Form of Integer,add-to-array-form-of-integer,Easy,False,
1234.7084656358,1009,Complement of Base 10 Integer,complement-of-base-10-integer,Easy,False,
1234.4144116814,1184,Distance Between Bus Stops,distance-between-bus-stops,Easy,False,
1234.058537565,1961,Check If String Is a Prefix of Array,check-if-string-is-a-prefix-of-array,Easy,False,
1233.5034839998,2980,Check if Bitwise OR Has Trailing Zeros,check-if-bitwise-or-has-trailing-zeros,Easy,False,
1232.8314427996,1119,Remove Vowels from a String,remove-vowels-from-a-string,Easy,True,
1231.999241335,1492,The kth Factor of n,the-kth-factor-of-n,Medium,False,
1231.8671440198,1967,Number of Strings That Appear as Substrings in Word,number-of-strings-that-appear-as-substrings-in-word,Easy,False,
1231.6157956848,876,Middle of the Linked List,middle-of-the-linked-list,Easy,False,
1231.4004525633,1134,Armstrong Number,armstrong-number,Easy,True,
1229.7575626899,2848,Points That Intersect With Cars,points-that-intersect-with-cars,Easy,False,
1229.4850365142,1725,Number Of Rectangles That Can Form The Largest Square,number-of-rectangles-that-can-form-the-largest-square,Easy,False,
1229.1709574783,1800,Maximum Ascending Subarray Sum,maximum-ascending-subarray-sum,Easy,False,
1228.630993648,917,Reverse Only Letters,reverse-only-letters,Easy,False,
1228.4824438011,1748,Sum of Unique Elements,sum-of-unique-elements,Easy,False,
1227.91037348,2729,Check if The Number is Fascinating,check-if-the-number-is-fascinating,Easy,False,
1227.7906887239,844,Backspace String Compare,backspace-string-compare,Easy,False,
1227.3485530532,1118,Number of Days in a Month,number-of-days-in-a-month,Easy,True,
1226.8332278145,1935,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,Easy,False,
1226.2960135431,1133,Largest Unique Number,largest-unique-number,Easy,True,
1225.3923012413,2357,Make Array Zero by Subtracting Equal Amounts,make-array-zero-by-subtracting-equal-amounts,Easy,False,
